scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,pack_count,product_url,availability,search_term_ar,scraped_at,discount
109,Seoudi Supermarket,Dilmah Raspberry Flavored Ceylon Black Tea,75.75,,EGP,Dilmah,Ceylon Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/dilmah-raspberry-flavored-ceylon-black-tea-20-pieces,In Stock,,2026-09-14 18:42:32.079684
110,Seoudi Supermarket,Dilmah Blueberry & Vanilla Flavored Ceylon Black Tea,89.75,,EGP,Dilmah,Ceylon Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/dilmah-blueberry-and-vanilla-flavored-ceylon-black-tea-20-pieces,In Stock,,2026-09-14 18:42:32.080687
111,Seoudi Supermarket,Rabea Original Black Tea,119.95,,EGP,Rabea,Black Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/rabea-original-black-tea-100-pieces,In Stock,,2026-09-14 18:42:32.080687
112,Seoudi Supermarket,Rabea Original Black Tea,32.75,,EGP,Rabea,Black Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/rabea-original-black-tea-25-pieces,In Stock,,2026-09-14 18:42:32.081685
113,Seoudi Supermarket,Rabea Original Black Tea,64.45,,EGP,Rabea,Black Tea,Tea,Black Tea,,,50,https://seoudisupermarket.com/en/rabea-original-black-tea-50-pieces,In Stock,,2026-09-14 18:42:32.082685
114,Seoudi Supermarket,Royal Mint Green Tea,59.95,,EGP,Royal,Green Tea,Tea,Green Tea,,,50,https://seoudisupermarket.com/en/royal-mint-green-tea-50-pieces,In Stock,,2026-09-14 18:42:32.083686
115,Seoudi Supermarket,Royal Regime Tea Herbal Teabags,27.95,,EGP,Royal,Herbal Tea,Tea,Herbal Tea,,,25,https://seoudisupermarket.com/en/royal-regime-tea-herbal-teabags-25-pieces,In Stock,,2026-09-14 18:42:32.084685
116,Seoudi Supermarket,"Lipton Tea, - Discount%",31.25,,EGP,Lipton,Other Tea,Tea,Regular Tea,,,25,https://seoudisupermarket.com/en/lipton-tea-25-pieces-discount,In Stock,,2026-09-14 18:42:32.085686
117,Seoudi Supermarket,Lipton Tea,64.95,,EGP,Lipton,Other Tea,Tea,Regular Tea,,,50,https://seoudisupermarket.com/en/lipton-tea-50-pieces,In Stock,,2026-09-14 18:42:32.086686
118,Seoudi Supermarket,Lipton Mint Green Tea,39.95,,EGP,Lipton,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/lipton-mint-green-tea-25-pieces,In Stock,,2026-09-14 18:42:32.086686
119,Seoudi Supermarket,Lipton Black Tea,174.75,,EGP,Lipton,Black Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/lipton-black-tea-100-pieces,In Stock,,2026-09-14 18:42:32.087687
120,Seoudi Supermarket,Lipton Kharaz Tea,74.95,,EGP,Lipton,Other Tea,Tea,Regular Tea,250.0,g,,https://seoudisupermarket.com/en/lipton-kharaz-tea-250-g,In Stock,,2026-09-14 18:42:32.088686
121,Seoudi Supermarket,Lipton Loose Tea,66.75,,EGP,Lipton,Black Tea,Tea,Loose Tea,250.0,g,,https://seoudisupermarket.com/en/lipton-loose-tea-250-g,In Stock,,2026-09-14 18:42:32.089691
122,Seoudi Supermarket,Ahmad Tea Detox Herbs Herbal Teabags,114.95,,EGP,Ahmad Tea,Herbal Tea,Tea,Herbal Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-detox-herbs-herbal-teabags-20-pieces,Out of Stock,,2026-09-14 18:42:32.089691
123,Seoudi Supermarket,Royal Green Tea with Lemongrass,28.75,,EGP,Royal,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/royal-green-tea-with-lemongrass-25-tea-bags,Out of Stock,,2026-09-14 18:42:32.090686
124,Seoudi Supermarket,Twinings Green Tea with Matcha,349.95,,EGP,Twinings,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/twinings-green-tea-with-matcha-25-bags,Out of Stock,,2026-09-14 18:42:32.090686
125,Seoudi Supermarket,Mazaq Sugar - Free Karak Tea,10.95,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,12.0,g,,https://seoudisupermarket.com/en/mazaq-sugar-free-karak-tea-12-g,Out of Stock,,2026-09-14 18:42:32.091684
126,Seoudi Supermarket,Lipton Black Tea,2.95,,EGP,Lipton,Black Tea,Tea,Black Tea,2.0,g,,https://seoudisupermarket.com/en/lipton-kharaz-black-tea-2-g,Out of Stock,,2026-09-14 18:42:32.092689
127,Seoudi Supermarket,Lipton Classic Tea 3 in 1,9.75,,EGP,Lipton,Instant Tea,Tea,Instant Tea,18.0,g,,https://seoudisupermarket.com/en/lipton-classic-tea-3-in-1-18-g,Out of Stock,,2026-09-14 18:42:32.092689
128,Seoudi Supermarket,Lipton Karak Tea with Cardamom,16.75,,EGP,"Lipton ",Karak Tea,Tea,Karak Tea,18.0,g,,https://seoudisupermarket.com/en/lipton-karak-tea-with-cardamom-18-g,Out of Stock,,2026-09-14 18:42:32.092689
129,Seoudi Supermarket,Lipton Black Tea 2 in 1,4.95,,EGP,Lipton,Black Tea,Tea,Instant Tea,14.0,g,,https://seoudisupermarket.com/en/lipton-black-tea-2-in-1-14-g,Out of Stock,,2026-09-14 18:42:32.093687
130,Seoudi Supermarket,Lipton Karak Tea with Cardamom,162.75,,EGP,"Lipton ",Karak Tea,Tea,Karak Tea,18.0,g,10,https://seoudisupermarket.com/en/lipton-karak-tea-with-cardamom-18-g-10-sachets,Out of Stock,,2026-09-14 18:42:32.093687
131,Seoudi Supermarket,Lipton Classic Tea 3 in 1,94.95,,EGP,Lipton,Instant Tea,Tea,Instant Tea,18.0,g,10,https://seoudisupermarket.com/en/lipton-classic-tea-3-in-1-18-g-10-sachets,Out of Stock,,2026-09-14 18:42:32.094687
132,Seoudi Supermarket,Lipton Black Tea 2 in 1,47.75,,EGP,Lipton,Black Tea,Tea,Instant Tea,14.0,g,10,https://seoudisupermarket.com/en/lipton-black-tea-2-in-1-14-g-10-sachets,Out of Stock,,2026-09-14 18:42:32.094687
133,Seoudi Supermarket,Lipton Black Tea,67.75,,EGP,Lipton,Black Tea,Tea,Black Tea,2.0,g,24,https://seoudisupermarket.com/en/lipton-kharaz-black-tea-2-g-24-pieces,Out of Stock,,2026-09-14 18:42:32.095687
134,Seoudi Supermarket,Ahmad Tea Decaffeinated Green,124.95,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-decaffeinated-green-20-tea-bags,Out of Stock,,2026-09-14 18:42:32.095687
135,Seoudi Supermarket,Ahmad Tea Decaffeinated Black,124.95,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-decaffeinated-black-20-tea-bags,Out of Stock,,2026-09-14 18:42:32.096686
136,Seoudi Supermarket,Ahmad Tea Decaffeinated Earl Grey,124.95,,EGP,Ahmad Tea,Earl Grey Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-decaffeinated-earl-grey-20-tea-bags,Out of Stock,,2026-09-14 18:42:32.096686
137,Seoudi Supermarket,Ahmad Tea Green Tea - Gift,160.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,100+28,https://seoudisupermarket.com/en/ahmad-tea-green-tea-10028-tea-bags-gift,Out of Stock,,2026-09-14 18:42:32.097687
138,Seoudi Supermarket,Ahmad Tea London Blend - Gift,150.75,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,100+28,https://seoudisupermarket.com/en/ahmad-tea-london-blend-10028-tea-bags-gift,Out of Stock,,2026-09-14 18:42:32.097687
139,Seoudi Supermarket,Ahmad Tea English Tea - Gift,181.75,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,100+28,https://seoudisupermarket.com/en/ahmad-tea-english-tea-10028-tea-bags-gift,Out of Stock,,2026-09-14 18:42:32.098686
140,Seoudi Supermarket,Ahmad Tea Earl Grey Tea - Free Gift,229.95,,EGP,Ahmad Tea,Earl Grey Tea,Tea,Black Tea,,,100+28,https://seoudisupermarket.com/en/ahmad-tea-earl-grey-tea-10028-tea-bags-free-gift,Out of Stock,,2026-09-14 18:42:32.098686
141,Seoudi Supermarket,Ahmad Tea English Breakfast Tea - Gift,181.75,,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,,,100+28,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-tea-10028-tea-bags-gift,Out of Stock,,2026-09-14 18:42:32.099687
142,Seoudi Supermarket,Ahmad Tea London Tea,98.95,127.75,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-london-tea-100-tea-bags,Out of Stock,,2026-09-14 18:42:32.099687,23.0
143,Seoudi Supermarket,Ahmad Tea English Breakfast Tea,89.95,,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,100.0,g,,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-tea-100-g,Out of Stock,,2026-09-14 18:42:32.100686
144,Seoudi Supermarket,Alitea 3 In 1 Karak Tea,269.95,,EGP,"Alitea ",Karak Tea,Tea,Karak Tea,20.0,g,15,https://seoudisupermarket.com/en/alitea-3-in-1-karak-tea-20-g-15-pieces,Out of Stock,,2026-09-14 18:42:32.100686
145,Seoudi Supermarket,Alitea 3 In 1 Karak Tea,18.45,,EGP,"Alitea ",Karak Tea,Tea,Karak Tea,20.0,g,,https://seoudisupermarket.com/en/alitea-3-in-1-karak-tea-20-g,Out of Stock,,2026-09-14 18:42:32.101687
146,Seoudi Supermarket,"Lipton Black Tea, Vanilla Caramel",94.95,,EGP,Lipton,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/lipton-black-tea-vanilla-caramel-20-sachets,Out of Stock,,2026-09-14 18:42:32.101687
147,Seoudi Supermarket,"Lipton Black Tea, Peach Mango",94.95,,EGP,Lipton,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/lipton-black-tea-peach-mango-20-sachets,Out of Stock,,2026-09-14 18:42:32.102687
148,Seoudi Supermarket,"Lipton Black Tea, Forest Fruits",94.95,,EGP,Lipton,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/lipton-black-tea-forest-fruits-20-sachets,Out of Stock,,2026-09-14 18:42:32.102687
149,Seoudi Supermarket,Rabea Strong Tea - + Gift,169.45,,EGP,Rabea,Other Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/rabea-strong-tea-100-bags-gift,Out of Stock,,2026-09-14 18:42:32.103687
150,Seoudi Supermarket,Senso Classic Karak Tea,17.95,,EGP,"Senso ",Karak Tea,Tea,Karak Tea,20.0,g,,https://seoudisupermarket.com/en/senso-classic-karak-tea-20-g,Out of Stock,,2026-09-14 18:42:32.103687
151,Seoudi Supermarket,Senso Ginger Karak Tea,17.95,,EGP,"Senso ",Karak Tea,Tea,Karak Tea,20.0,g,,https://seoudisupermarket.com/en/senso-ginger-karak-tea-20-g,Out of Stock,,2026-09-14 18:42:40.244541
152,Seoudi Supermarket,Senso Saffron Karak Tea,17.95,,EGP,"Senso ",Karak Tea,Tea,Karak Tea,20.0,g,,https://seoudisupermarket.com/en/senso-saffron-karak-tea-20-g,Out of Stock,,2026-09-14 18:42:40.244541
153,Seoudi Supermarket,Senso Cardamom Karak Tea,17.95,,EGP,"Senso ",Karak Tea,Tea,Karak Tea,20.0,g,,https://seoudisupermarket.com/en/senso-cardamom-karak-tea-20-g,Out of Stock,,2026-09-14 18:42:40.245541
154,Seoudi Supermarket,Senso Rose & Saffron Karak Tea,17.95,,EGP,"Senso ",Karak Tea,Tea,Karak Tea,20.0,g,,https://seoudisupermarket.com/en/senso-rose-and-saffron-karak-tea-20-g,Out of Stock,,2026-09-14 18:42:40.245541
155,Seoudi Supermarket,Senso Cinnamon Karak Tea,17.95,,EGP,"Senso ",Karak Tea,Tea,Karak Tea,20.0,g,,https://seoudisupermarket.com/en/senso-cinnamon-karak-tea-20-g,Out of Stock,,2026-09-14 18:42:40.246540
156,Seoudi Supermarket,Senso Saffron Karak Tea without Sugar,17.95,,EGP,"Senso ",Karak Tea,Tea,Karak Tea,14.0,g,,https://seoudisupermarket.com/en/senso-saffron-karak-tea-without-sugar-14-g,Out of Stock,,2026-09-14 18:42:40.246540
157,Seoudi Supermarket,"Rabea Strong Tea, + Original",204.95,,EGP,Rabea,Other Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/rabea-strong-tea-100-bags-original-100-bags,Out of Stock,,2026-09-14 18:42:40.247539
158,Seoudi Supermarket,Ahmad Tea London Blend Tea with Mint,49.95,,EGP,Ahmad Tea,Flavored Tea,Tea,Regular Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-london-blend-tea-with-mint-25-bags,Out of Stock,,2026-09-14 18:42:40.247539
159,Seoudi Supermarket,Ahmad Tea London Blend - + Gift,150.75,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-london-blend-100-teabags-gift,Out of Stock,,2026-09-14 18:42:40.248540
160,Seoudi Supermarket,Ahmad Tea Breakfast Tea - + Gift,181.75,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-breakfast-tea-100-teabags-gift,Out of Stock,,2026-09-14 18:42:40.248540
161,Seoudi Supermarket,Lipton Exclusive Selection Sencha Green Tea,90.45,,EGP,Lipton,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/lipton-sencha-green-tea-25-tea-bags,Out of Stock,,2026-09-14 18:42:40.249540
162,Seoudi Supermarket,Lipton Exclusive Selection English Breakfast Tea,90.45,,EGP,Lipton,English Breakfast Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/lipton-english-breakfast-tea-25-tea-bags,Out of Stock,,2026-09-14 18:42:40.249540
163,Seoudi Supermarket,Lipton Earl Grey Tea,90.45,,EGP,Lipton,Earl Grey Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/lipton-earl-grey-tea-25-tea-bags,Out of Stock,,2026-09-14 18:42:40.250539
164,Seoudi Supermarket,Lipton Exclusive Selection Green Tea with Intense Mint,90.45,,EGP,Lipton,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/lipton-green-tea-with-mint-25-tea-bags,Out of Stock,,2026-09-14 18:42:40.250539
165,Seoudi Supermarket,"Karak Tea Instant Blend, Original",20.0,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,10.0,g,,https://seoudisupermarket.com/en/karak-tea-instant-blend-original-10-g,Out of Stock,,2026-09-14 18:42:40.251539
166,Seoudi Supermarket,Karak Tea Instant Blend with Saffron,20.0,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,10.0,g,,https://seoudisupermarket.com/en/karak-tea-instant-blend-with-saffron-10-g,Out of Stock,,2026-09-14 18:42:40.251539
167,Seoudi Supermarket,"Karak Tea Instant Blend with Cardamom, Unsweetened",20.0,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,14.0,g,,https://seoudisupermarket.com/en/karak-tea-instant-blend-with-cardamom-unsweetened-14-g,Out of Stock,,2026-09-14 18:42:40.252541
168,Seoudi Supermarket,"Karak Tea Instant Blend with Cardamom, Unsweetened",189.95,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,,,10,https://seoudisupermarket.com/en/karak-tea-instant-blend-with-cardamom-unsweetened-10-sachets,Out of Stock,,2026-09-14 18:42:40.253540
169,Seoudi Supermarket,Karak Tea Instant Blend with Cardamom,20.0,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,10.0,g,,https://seoudisupermarket.com/en/karak-tea-instant-blend-with-cardamom-10-g,Out of Stock,,2026-09-14 18:42:40.254538
170,Seoudi Supermarket,Red Leaf Tapioca Boba Tea Pearls,324.95,,EGP,Red Leaf,Boba Tea,Tea,Boba Tea,1.0,kg,,https://seoudisupermarket.com/en/red-leaf-tapioca-boba-tea-pearls-1-kg,Out of Stock,,2026-09-14 18:42:40.254538
171,Seoudi Supermarket,Horse Head Cardamom Tea,82.45,,EGP,Horse Head,Flavored Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/horse-head-cardamom-tea-20-sachet,Out of Stock,,2026-09-14 18:42:40.255538
172,Seoudi Supermarket,Horse Head Green Tea,44.75,,EGP,Horse Head,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/horse-head-green-tea-20-sachet,Out of Stock,,2026-09-14 18:42:40.255538
173,Seoudi Supermarket,Horse Head The Vert Green Tea with Jasmin,78.75,,EGP,Horse Head,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/horse-head-the-vert-green-tea-with-jasmin-20-sachet,Out of Stock,,2026-09-14 18:42:40.256539
174,Seoudi Supermarket,Al Kbous Loose Tea,98.95,,EGP,Al Kbous,Black Tea,Tea,Loose Tea,200.0,g,,https://seoudisupermarket.com/en/al-kbous-loose-tea-200-g,Out of Stock,,2026-09-14 18:42:40.257540
175,Seoudi Supermarket,Twinings Earl Grey Tea,596.45,,EGP,Twinings,Earl Grey Tea,Tea,Black Tea,,,50,https://seoudisupermarket.com/en/twinings-earl-grey-tea-50-pieces,Out of Stock,,2026-09-14 18:42:40.257540
176,Seoudi Supermarket,Horse Head Cinnamon Tea,82.45,,EGP,Horse Head,Flavored Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/horse-head-cinnamon-tea-20-tea-bags,Out of Stock,,2026-09-14 18:42:40.258539
177,Seoudi Supermarket,Horse Head Green Tea Mint,78.75,,EGP,Horse Head,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/horse-head-green-tea-mint-20-tea-bags,Out of Stock,,2026-09-14 18:42:40.258539
178,Seoudi Supermarket,Horse Head Green Foil Tea Bags,82.45,,EGP,Horse Head,Other Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/horse-head-green-foil-tea-bags-20-pieces,Out of Stock,,2026-09-14 18:42:40.259539
179,Seoudi Supermarket,Horse Head Earl Grey Tea,82.45,,EGP,Horse Head,Earl Grey Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/horse-head-earl-grey-tea-20-tea-bags,Out of Stock,,2026-09-14 18:42:40.259539
180,Seoudi Supermarket,Horse Head Ceylon Tea,184.25,,EGP,Horse Head,Ceylon Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/horse-head-ceylon-tea-100-tea-bags,Out of Stock,,2026-09-14 18:42:40.260540
181,Seoudi Supermarket,Twinings Lemon & Ginger Tea,329.25,,EGP,Twinings,Flavored Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/twinings-lemon-and-ginger-tea-20-tea-bags,Out of Stock,,2026-09-14 18:42:40.260540
182,Seoudi Supermarket,Lipton Kharaz Tea -  - Discount%,68.45,,EGP,Lipton,Other Tea,Tea,Regular Tea,250.0,g,,https://seoudisupermarket.com/en/lipton-kharaz-tea-250-g-discount,Out of Stock,,2026-09-14 18:42:40.261541
183,Seoudi Supermarket,Ahmad Tea Mint Green Tea Tagged Teabags,64.95,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-mint-green-tea-tagged-teabags-25-pieces,Out of Stock,,2026-09-14 18:42:40.261541
184,Seoudi Supermarket,Ahmad Tea Green Tea,160.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-green-tea-100-piece,Out of Stock,,2026-09-14 18:42:40.262543
185,Seoudi Supermarket,Lipton Harmony Green Tea Mint,49.95,,EGP,Lipton,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/lipton-harmony-green-tea-mint-20-pieces,Out of Stock,,2026-09-14 18:42:40.262543
186,Seoudi Supermarket,Isis Cinnamon & Apple,69.95,,EGP,Isis,Flavored Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/isis-cinnamon-apple-20-teabags,Out of Stock,,2026-09-14 18:42:40.263539
187,Seoudi Supermarket,Karak Tea Plain,189.95,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,,,10,https://seoudisupermarket.com/en/karak-tea-plain-10-sachet,Out of Stock,,2026-09-14 18:42:40.263539
188,Seoudi Supermarket,Karak Tea with Zafran,189.95,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,,,10,https://seoudisupermarket.com/en/karak-tea-with-zafran-10-sachet,Out of Stock,,2026-09-14 18:42:40.264538
189,Seoudi Supermarket,Karak Tea with Caradamom,189.95,,EGP,Karak Tea,Karak Tea,Tea,Karak Tea,,,10,https://seoudisupermarket.com/en/karak-tea-with-caradamom-10-sachet,Out of Stock,,2026-09-14 18:42:40.264538
190,Seoudi Supermarket,Ahl Masr Loose Tea,19.95,,EGP,Ahl Masr,Black Tea,Tea,Loose Tea,100.0,g,,https://seoudisupermarket.com/en/ahl-masr-loose-tea-100-g,Out of Stock,,2026-09-14 18:42:40.265539
191,Seoudi Supermarket,Ahmad Tea Assam Tea,203.25,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,250.0,g,,https://seoudisupermarket.com/en/ahmad-tea-assam-tea-250-g,Out of Stock,,2026-09-14 18:42:40.265539
192,Seoudi Supermarket,Taylors Green Tea,205.75,,EGP,Taylors,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/taylors-green-tea-20-pieces,Out of Stock,,2026-09-14 18:42:40.266540
193,Seoudi Supermarket,Ahmad Tea Pure Green Tea,304.95,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-pure-green-tea-100-pieces,Out of Stock,,2026-09-14 18:42:40.266540
194,Seoudi Supermarket,Ahmad Tea Cardamom Flavored Black Tea,56.45,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-cardamom-flavored-black-tea-25-pieces,Out of Stock,,2026-09-14 18:42:40.267539
195,Seoudi Supermarket,Ahmad Tea Mint Green Tea Foil Teabags,84.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-mint-green-tea-foil-teabags-20-pieces,Out of Stock,,2026-09-14 18:42:40.267539
196,Seoudi Supermarket,Ahmad Tea Pure Green Tea,84.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/%D8%A7%D8%AD%D9%85%D8%AF-%D8%B4%D8%A7%D9%89-%D8%A7%D8%AE%D8%B6%D8%B1-%D8%B7%D8%A8%D9%8A%D8%B9%D9%89-20%D8%B8%D8%B1%D9%81-054881008945,Out of Stock,,2026-09-14 18:42:40.268540
197,Seoudi Supermarket,Ahmad Tea Fruit Tea Selection Flavored Black Tea,104.95,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-tea-selection-flavored-black-tea-20-pieces,Out of Stock,,2026-09-14 18:42:40.269541
198,Seoudi Supermarket,Ahmad Tea Jasmine Green Tea,84.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-jasmine-green-tea-20-foil-teabags,Out of Stock,,2026-09-14 18:42:40.269541
199,Seoudi Supermarket,Ahmad Tea Lemon Vitality Flavored Green Tea with Fruit Piece,84.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-lemon-vitality-flavored-green-tea-with-fruit-piece-20-pieces,Out of Stock,,2026-09-14 18:42:40.270540
200,Seoudi Supermarket,Ahmad Tea Classic Tea Selection,88.75,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-classic-tea-selection-20-pieces,Out of Stock,,2026-09-14 18:42:40.270540
201,Seoudi Supermarket,Ahmad Tea Green Tea,54.45,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-green-tea-25-pieces,Out of Stock,,2026-09-14 18:42:48.925642
202,Seoudi Supermarket,Ahmad Tea English Breakfast Kharaz Tea,214.95,,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,250.0,g,,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-kharaz-tea-250-g,Out of Stock,,2026-09-14 18:42:48.925642
203,Seoudi Supermarket,Ahmad Tea Earl Grey Tea Foil Teabags,379.95,,EGP,Ahmad Tea,Earl Grey Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-earl-grey-tea-foil-teabags-100-pieces,Out of Stock,,2026-09-14 18:42:48.926642
204,Seoudi Supermarket,Ahmad Tea Jasmine Flavored Green Tea,104.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,100.0,g,,https://seoudisupermarket.com/en/ahmad-tea-jasmine-flavored-green-tea-100-g,Out of Stock,,2026-09-14 18:42:48.926642
205,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Blackcurrant Burst,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-blackcurrant-burst-20-piece,Out of Stock,,2026-09-14 18:42:48.927642
206,Seoudi Supermarket,Ahmad Tea Vanilla Flavored Black Tea,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-vanilla-flavored-black-tea-20-pieces,Out of Stock,,2026-09-14 18:42:48.928642
207,Seoudi Supermarket,Ahmad Tea London Blend Extra Strong Fine Tea,90.25,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,200.0,g,,https://seoudisupermarket.com/en/ahmad-tea-london-blend-extra-strong-fine-tea-200-g,Out of Stock,,2026-09-14 18:42:48.928642
208,Seoudi Supermarket,Ahmad Tea English Breakfast N.,379.95,,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,,,1,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-n-1-foil-teabags-100-pieces,Out of Stock,,2026-09-14 18:42:48.929643
209,Seoudi Supermarket,Ahmad Tea English Breakfast Foil Teabags,359.95,,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-foil-teabags-100-pieces,Out of Stock,,2026-09-14 18:42:48.929643
210,Seoudi Supermarket,Ahmad Tea Assorted Tea Box,1436.25,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,80,https://seoudisupermarket.com/en/ahmad-tea-assorted-tea-box-80-pieces,Out of Stock,,2026-09-14 18:42:48.930642
211,Seoudi Supermarket,Ahmad Tea Jasmine Green Tea,64.95,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-jasmine-green-tea-25-pieces,Out of Stock,,2026-09-14 18:42:48.931642
212,Seoudi Supermarket,Alattar Ginger & Cinnamon Flavored Green Tea,86.45,,EGP,Alattar,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/alattar-ginger-and-cinnamon-flavored-green-tea-20-pieces,Out of Stock,,2026-09-14 18:42:48.931642
213,Seoudi Supermarket,Alattar Mint Green Tea,86.45,,EGP,Alattar,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/alattar-mint-green-tea-20-pieces,Out of Stock,,2026-09-14 18:42:48.932638
