scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
102,Seoudi Supermarket,Choice Flax Seed Oil,108.95,,EGP,Choice,Flaxseed Oil,Oil,Flaxseed Oil,250.0,ml,https://seoudisupermarket.com/en/choice-flax-seed-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.845671
103,Seoudi Supermarket,Borges Canola Oil,379.95,,EGP,Borges,Canola Oil,Oil,Canola Oil,2.0,L,https://seoudisupermarket.com/en/borges-canola-oil-2-liter,Out of Stock,,2026-09-14 18:21:38.846671
104,Seoudi Supermarket,Borges Classic Olive Oil,449.75,,EGP,Borges,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/borges-classic-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:38.847672
105,Seoudi Supermarket,iliada Extra Virigin Olive Oil,1062.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,750.0,ml,https://seoudisupermarket.com/en/iliada-extra-virigin-olive-oil-750-ml,Out of Stock,,2026-09-14 18:21:38.848672
106,Seoudi Supermarket,iliada Gentle Extra Virgin Olive Oil,479.95,687.95,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/iliada-gentle-extra-virgin-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:38.849671,30.0
107,Seoudi Supermarket,Colavita Olive Oil,549.95,,EGP,Colavita,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/colavita-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:38.850686
108,Seoudi Supermarket,Iliada Blue Olive Oil,564.95,812.95,EGP,Iliada,Olive Oil,Oil,Olive Oil,750.0,ml,https://seoudisupermarket.com/en/iliada-blue-olive-oil-750-ml,Out of Stock,,2026-09-14 18:21:38.851671,31.0
109,Seoudi Supermarket,"Wadi Food Extra Virgin Olive Oil, + Virgin Olive Oil",888.95,,EGP,Wadi Food,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/wadi-food-extra-virgin-olive-oil-1-liter-virgin-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.851671
110,Seoudi Supermarket,Sunny Sunflower Oil,241.45,,EGP,Sunny,Sunflower Oil,Oil,Sunflower Oil,2.4,L,https://seoudisupermarket.com/en/sunny-sunflower-oil-2-4-liters,Out of Stock,,2026-09-14 18:21:38.853674
111,Seoudi Supermarket,Monini Classic Olive Oil,1149.95,,EGP,Monini,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/monini-classic-olive-oil-1-liter,Out of Stock,,2026-09-14 18:21:38.853674
112,Seoudi Supermarket,Loro Corn Oil,134.95,,EGP,Loro,Corn Oil,Oil,Corn Oil,1.0,L,https://seoudisupermarket.com/en/loro-corn-oil-1-liter,Out of Stock,,2026-09-14 18:21:38.854670
113,Seoudi Supermarket,Marvel Coconut Oil,119.95,134.95,EGP,Marvel,Coconut Oil,Oil,Coconut Oil,250.0,ml,https://seoudisupermarket.com/en/marvel-coconut-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.855685,11.0
114,Seoudi Supermarket,Riviere d'Or Extra Virgin Olive Oil,654.95,,EGP,Riviere d'Or,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/riviere-dor-virgin-olive-oil-1-liter,Out of Stock,,2026-09-14 18:21:38.856670
115,Seoudi Supermarket,"Afia Sunflower Oil, + Al Osra Sugar Gift",212.25,,EGP,Afia,Sunflower Oil,Oil,Sunflower Oil,2.2,L,https://seoudisupermarket.com/en/afia-sunflower-oil-2-2-liters-al-osra-sugar-gift-1-kg,Out of Stock,,2026-09-14 18:21:38.857671
116,Seoudi Supermarket,Borges Picual Olive Oil,504.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/borges-picual-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:38.858672
117,Seoudi Supermarket,Al Asil Corn Oil,83.75,,EGP,Al Asil,Corn Oil,Oil,Corn Oil,750.0,ml,https://seoudisupermarket.com/en/al-asil-corn-oil-750-ml,Out of Stock,,2026-09-14 18:21:38.859671
118,Seoudi Supermarket,El Aghsan Virgin Olive Oil,554.95,,EGP,El Aghsan,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/el-aghsan-virgin-olive-oil-1-liter,Out of Stock,,2026-09-14 18:21:38.860671
119,Seoudi Supermarket,Afia Corn Oil,283.95,,EGP,Afia,Corn Oil,Oil,Corn Oil,2.2,L,https://seoudisupermarket.com/en/afia-corn-oil-2-2-liter,Out of Stock,,2026-09-14 18:21:38.861672
120,Seoudi Supermarket,Loro Corn Oil,287.75,,EGP,Loro,Corn Oil,Oil,Corn Oil,2.25,L,https://seoudisupermarket.com/en/loro-corn-oil-2-25-liter,Out of Stock,,2026-09-14 18:21:38.862671
121,Seoudi Supermarket,RS Olive Oil,375.75,,EGP,RS,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/rs-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.863672
122,Seoudi Supermarket,Illada Organic Olive Oil Squeeze,479.95,687.45,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/illada-organic-olive-oil-squeeze-500-ml,Out of Stock,,2026-09-14 18:21:38.864670,30.0
123,Seoudi Supermarket,Slite Corn Oil,79.95,,EGP,Slite,Corn Oil,Oil,Corn Oil,700.0,ml,https://seoudisupermarket.com/en/slite-corn-oil-700-ml,Out of Stock,,2026-09-14 18:21:38.865671
124,Seoudi Supermarket,Iliada Olive Oil with Chili,229.95,330.95,EGP,Iliada,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/iliada-olive-oil-with-chili-250-ml,Out of Stock,,2026-09-14 18:21:38.866671,31.0
125,Seoudi Supermarket,iliada Native Olive Oil,593.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/iliada-native-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:38.867670
126,Seoudi Supermarket,Karma Mustard Oil,169.95,,EGP,"Karma ",Mustard Oil,Oil,Mustard Oil,250.0,ml,https://seoudisupermarket.com/en/karma-mustard-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.869671
127,Seoudi Supermarket,Organic Nation Sweet Almond Oil,299.95,,EGP,Organic Nation,Sweet Almond Oil,Oil,Sweet Almond Oil,100.0,ml,https://seoudisupermarket.com/en/organic-nation-sweet-almond-oil-100-ml,Out of Stock,,2026-09-14 18:21:38.870671
128,Seoudi Supermarket,Dora Mixed Oil for Cooking & Frying,51.95,,EGP,Dora,Mixed Oil,Oil,Mixed Oil,700.0,ml,https://seoudisupermarket.com/en/dora-mixed-oil-700-ml,Out of Stock,,2026-09-14 18:21:38.871681
129,Seoudi Supermarket,Greek Extra Virgin Olive Oil,714.95,,EGP,Greek,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/greek-extra-virgin-olive-oil-1-liter,Out of Stock,,2026-09-14 18:21:38.872670
130,Seoudi Supermarket,iliada Extra Virgin Olive Oil Spray,362.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,200.0,ml,https://seoudisupermarket.com/en/iliada-extra-virgin-olive-oil-spray-200-ml,Out of Stock,,2026-09-14 18:21:38.873671
131,Seoudi Supermarket,Crisco Original No Stick Spray,369.95,,EGP,"Crisco ",Oil Spray,Oil,Oil Spray,170.0,g,https://seoudisupermarket.com/en/crisco-original-no-stick-spray-170-g,Out of Stock,,2026-09-14 18:21:38.874672
132,Seoudi Supermarket,Sunny Mixed Oil for Cooking & Frying,65.75,,EGP,Sunny,Mixed Oil,Oil,Mixed Oil,750.0,ml,https://seoudisupermarket.com/en/sunny-sunflower-oil-750-ml,Out of Stock,,2026-09-14 18:21:38.875671
133,Seoudi Supermarket,Slite Corn Oil,141.75,,EGP,Slite,Corn Oil,Oil,Corn Oil,1.5,L,https://seoudisupermarket.com/en/slite-corn-oil-1-5-liters,Out of Stock,,2026-09-14 18:21:38.876670
134,Seoudi Supermarket,"Shahd Sunflower Oil, + Shahd Vinegar",86.95,,EGP,Shahd,Sunflower Oil,Oil,Sunflower Oil,800.0,ml,https://seoudisupermarket.com/en/shahd-sunflower-oil-800-ml-shahd-vinegar-900-ml,Out of Stock,,2026-09-14 18:21:38.877670
135,Seoudi Supermarket,"Afia Corn Oil, + Osra Free Sugar",249.45,,EGP,Afia,Corn Oil,Oil,Corn Oil,2.2,L,https://seoudisupermarket.com/en/afia-corn-oil-2-2-liter-osra-free-sugar-1-kg,Out of Stock,,2026-09-14 18:21:38.878669
136,Seoudi Supermarket,Imtenan Fractionated Coconut Oil,324.95,,EGP,Imtenan,Coconut Oil,Oil,Coconut Oil,250.0,ml,https://seoudisupermarket.com/en/imtenan-fractionated-coconut-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.879672
137,Seoudi Supermarket,Choice Sesame Oil,177.95,,EGP,Choice,Sesame Oil,Oil,Sesame Oil,250.0,ml,https://seoudisupermarket.com/en/choice-sesame-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.880670
138,Seoudi Supermarket,Roots Black Seed Oil,209.95,,EGP,Roots,Black Seed Oil,Oil,Black Seed Oil,250.0,ml,https://seoudisupermarket.com/en/roots-black-seed-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.881670
139,Seoudi Supermarket,Slite Corn Oil,179.95,,EGP,Slite,Corn Oil,Oil,Corn Oil,2.25,L,https://seoudisupermarket.com/en/slite-corn-oil-2-25-liters,Out of Stock,,2026-09-14 18:21:38.882671
140,Seoudi Supermarket,Riviere Dor Extra Virgin Olive Oil,344.95,,EGP,Riviere d'Or,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/riviere-dor-extra-virgin-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:38.883671
141,Seoudi Supermarket,Marvel Greek Olive Oil,219.95,,EGP,Marvel,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/marvel-greek-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.885672
142,Seoudi Supermarket,Khoshala Extra Virgin Olive Oil,209.95,,EGP,Khoshala,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/khoshala-extra-virgin-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.886671
143,Seoudi Supermarket,Slite Sunflower Oil,204.95,,EGP,Slite,Sunflower Oil,Oil,Sunflower Oil,2.25,L,https://seoudisupermarket.com/en/slite-sunflower-oil-2-25-liter,Out of Stock,,2026-09-14 18:21:38.887671
144,Seoudi Supermarket,Borges Extra Virgin Olive Oil + 50% ml,534.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-500-ml-50-ml,Out of Stock,,2026-09-14 18:21:38.888672
145,Seoudi Supermarket,Sunny Sunflower Oil,164.95,,EGP,Sunny,Sunflower Oil,Oil,Sunflower Oil,1.5,L,https://seoudisupermarket.com/en/sunny-sunflower-oil-1-5-liters,Out of Stock,,2026-09-14 18:21:38.889675
146,Seoudi Supermarket,Borges Extra Virgin Olive Oil,249.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:38.890671
147,Seoudi Supermarket,Sindbad Mixed Oil for Cooking & Frying,84.95,,EGP,Sindbad,Mixed Oil,Oil,Mixed Oil,1.0,L,https://seoudisupermarket.com/en/sindbad-mixed-oil-1-liter,Out of Stock,,2026-09-14 18:21:38.891671
148,Seoudi Supermarket,"Mafaza Extra Virgin Olive Oil, Glass Bottle",582.45,,EGP,Mafaza,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/mafaza-extra-virgin-olive-oil-glass-bottle-500-ml,Out of Stock,,2026-09-14 18:21:38.892671
149,Seoudi Supermarket,Gold River Olive Oil,634.95,,EGP,Gold River,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/gold-river-olive-oil-1-liter,Out of Stock,,2026-09-14 18:21:38.893672
150,Seoudi Supermarket,Shahd Corn Oil,99.96,,EGP,Shahd,Corn Oil,Oil,Corn Oil,800.0,ml,https://seoudisupermarket.com/en/shahd-corn-oil-800-ml,Out of Stock,,2026-09-14 18:21:47.791937
151,Seoudi Supermarket,Crystal Corn Oil,283.95,,EGP,Crystal,Corn Oil,Oil,Corn Oil,2.2,L,https://seoudisupermarket.com/en/crystal-corn-oil-2-2-liter,Out of Stock,,2026-09-14 18:21:47.792938
152,Seoudi Supermarket,"Borges Extra Virgin Olive Oil, + 33% ml",754.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,750.0,ml,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-750-ml-33-ml,Out of Stock,,2026-09-14 18:21:47.793936
153,Seoudi Supermarket,Hla Sunflower Oil,71.95,,EGP,Hla,Sunflower Oil,Oil,Sunflower Oil,750.0,ml,https://seoudisupermarket.com/en/hla-sunflower-oil-750-ml,Out of Stock,,2026-09-14 18:21:47.794936
154,Seoudi Supermarket,Iliada Virgin Olive Oil,612.45,,EGP,Iliada,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/iliada-extra-virgin-olive-oil-1-liter,Out of Stock,,2026-09-14 18:21:47.795941
155,Seoudi Supermarket,RS Spanish Olive Oil,506.95,,EGP,RS,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/rs-spanish-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.796935
156,Seoudi Supermarket,Haboba Mixed Oil for Cooking & Frying,55.45,,EGP,Haboba,Mixed Oil,Oil,Mixed Oil,700.0,ml,https://seoudisupermarket.com/en/haboba-mixed-oil-700-ml,Out of Stock,,2026-09-14 18:21:47.797936
157,Seoudi Supermarket,Mafaza Extra Virgin Olive Oil,364.95,404.95,EGP,Mafaza,Olive Oil,Oil,Olive Oil,350.0,ml,https://seoudisupermarket.com/en/mafaza-extra-virgin-olive-oil-350-ml,Out of Stock,,2026-09-14 18:21:47.797936,10.0
158,Seoudi Supermarket,Golden Alfa Mixed Oil for Cooking & Frying,51.95,,EGP,Golden Alfa,Mixed Oil,Oil,Mixed Oil,700.0,ml,https://seoudisupermarket.com/en/golden-alfa-mixed-oil-700-ml,Out of Stock,,2026-09-14 18:21:47.798939
159,Seoudi Supermarket,Borges Olive Oil,673.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,750.0,ml,https://seoudisupermarket.com/en/borges-olive-oil-750-ml,Out of Stock,,2026-09-14 18:21:47.799936
160,Seoudi Supermarket,Pam Olive Oil Spray,389.45,,EGP,Pam,Olive Oil,Oil,Olive Oil,141.0,g,https://seoudisupermarket.com/en/pam-olive-oil-spray-141-g,Out of Stock,,2026-09-14 18:21:47.800938
161,Seoudi Supermarket,Sunny Sunflower Oil,75.45,,EGP,Sunny,Sunflower Oil,Oil,Sunflower Oil,750.0,ml,https://seoudisupermarket.com/en/sunny-sunflower-oil-750-ml-l,Out of Stock,,2026-09-14 18:21:47.801936
162,Seoudi Supermarket,Mafaza Extra Virgin Olive Oil,419.95,464.95,EGP,Mafaza,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/mafaza-extra-virgin-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.801936,10.0
163,Seoudi Supermarket,Colavita Olive Oil,289.95,,EGP,Colavita,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/colavita-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:47.802936
164,Seoudi Supermarket,Monini Classic Olive Oil,399.95,,EGP,Monini,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/monini-classic-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:47.803942
165,Seoudi Supermarket,Isis Extra Virgin Olive Oil,389.95,459.95,EGP,Isis,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/isis-extra-virgin-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.804937,15.0
166,Seoudi Supermarket,Iliada Organic Olive Oil,687.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/iliada-organic-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.805937
167,Seoudi Supermarket,Morgana Oil,49.95,59.95,EGP,Morgana,Other Oil,Oil,Other Oil,700.0,ml,https://seoudisupermarket.com/en/morgana-oil-700-ml,Out of Stock,,2026-09-14 18:21:47.806937,17.0
168,Seoudi Supermarket,Loro Sunflower Oil,104.95,,EGP,Loro,Sunflower Oil,Oil,Sunflower Oil,1.0,L,https://seoudisupermarket.com/en/loro-sunflower-oil-1-liter,Out of Stock,,2026-09-14 18:21:47.807938
169,Seoudi Supermarket,Afia Sunflower Oil,63.95,,EGP,Afia,Sunflower Oil,Oil,Sunflower Oil,800.0,ml,https://seoudisupermarket.com/en/afia-sunflower-oil-800-ml,Out of Stock,,2026-09-14 18:21:47.808937
170,Seoudi Supermarket,Borges Hojiblanca Olive Oil,504.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/borges-hojiblanca-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.808937
171,Seoudi Supermarket,El Aghsan Extra Virgin Olive Oil,149.95,,EGP,El Aghsan,Olive Oil,Oil,Olive Oil,250.0,g,https://seoudisupermarket.com/en/el-aghsan-extra-virgin-olive-oil-250-g,Out of Stock,,2026-09-14 18:21:47.809936
172,Seoudi Supermarket,Wadi Food Virgin Olive Oil,1521.75,,EGP,Wadi Food,Olive Oil,Oil,Olive Oil,2.0,L,https://seoudisupermarket.com/en/wadi-food-virgin-olive-oil-2-liter,Out of Stock,,2026-09-14 18:21:47.810936
173,Seoudi Supermarket,Loro Sunflower Oil,232.91,,EGP,Loro,Sunflower Oil,Oil,Sunflower Oil,2.25,L,https://seoudisupermarket.com/en/loro-sunflower-oil-2-25-liter,Out of Stock,,2026-09-14 18:21:47.811934
174,Seoudi Supermarket,Divine Organic Virgin Coconut Oil,349.95,,EGP,Divine,Coconut Oil,Oil,Coconut Oil,300.0,ml,https://seoudisupermarket.com/en/divine-organic-virgin-coconut-oil-300-ml,Out of Stock,,2026-09-14 18:21:47.812934
175,Seoudi Supermarket,Borges Olive Oil,239.45,,EGP,Borges,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/borges-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:47.812934
176,Seoudi Supermarket,Iliada Extra Olive Oil,905.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,750.0,ml,https://seoudisupermarket.com/en/iliada-extra-olive-oil-750-ml,Out of Stock,,2026-09-14 18:21:47.813934
177,Seoudi Supermarket,Boulos Olive Oil Squeeze,309.95,,EGP,Boulos,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/boulos-olive-oil-squeeze-250-ml,Out of Stock,,2026-09-14 18:21:47.814937
178,Seoudi Supermarket,Aroma Sunflower Oil,80.75,,EGP,Aroma,Sunflower Oil,Oil,Sunflower Oil,900.0,ml,https://seoudisupermarket.com/en/aroma-sunflower-oil-900-ml,Out of Stock,,2026-09-14 18:21:47.815936
179,Seoudi Supermarket,De Cecco Extra Virgin Olive Oil,624.95,,EGP,De Cecco,Olive Oil,Oil,Olive Oil,750.0,ml,https://seoudisupermarket.com/en/de-cecco-extra-virgin-olive-oil-750-ml,Out of Stock,,2026-09-14 18:21:47.816932
180,Seoudi Supermarket,Slite Sunflower Oil,71.95,,EGP,Slite,Sunflower Oil,Oil,Sunflower Oil,750.0,ml,https://seoudisupermarket.com/en/slite-sunflower-oil-750-ml,Out of Stock,,2026-09-14 18:21:47.816932
181,Seoudi Supermarket,Slite Ultimate Purity Pure Corn Oil,83.75,,EGP,Slite,Corn Oil,Oil,Corn Oil,750.0,ml,https://seoudisupermarket.com/en/slite-ultimate-purity-pure-corn-oil-750-ml,Out of Stock,,2026-09-14 18:21:47.817932
182,Seoudi Supermarket,Iliada Premium Olive Oil,414.95,593.95,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/iliada-premium-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.818932,30.0
183,Seoudi Supermarket,Borges Extra Light Olive Oil,479.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/borges-extra-light-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.818932
184,Seoudi Supermarket,Mafaza Olive Oil with Garlic,239.95,272.45,EGP,Mafaza,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/mafaza-olive-oil-with-garlic-250-ml,Out of Stock,,2026-09-14 18:21:47.819933,12.0
185,Seoudi Supermarket,Borges Arbequina Olive Oil,504.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/borges-arbequina-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.819933
186,Seoudi Supermarket,Wadi Food Extra Virgin Olive Oil + Virgin Olive Oil,888.95,,EGP,Wadi Food,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/wadi-food-extra-virgin-olive-oil-1-liter-plus-500-ml,Out of Stock,,2026-09-14 18:21:47.820934
187,Seoudi Supermarket,El Aghsan Extra Virgin Olive Oil,284.95,,EGP,El Aghsan,Olive Oil,Oil,Olive Oil,500.0,g,https://seoudisupermarket.com/en/el-aghsan-extra-virgin-olive-oil-500-g,Out of Stock,,2026-09-14 18:21:47.821933
188,Seoudi Supermarket,Gold River Organic Olive Oil,714.95,,EGP,Gold River,Olive Oil,Oil,Olive Oil,1.0,L,https://seoudisupermarket.com/en/gold-river-organic-olive-oil-1-liter,Out of Stock,,2026-09-14 18:21:47.821933
189,Seoudi Supermarket,Terra Extra Virgin Olive Oil,319.95,,EGP,Terra,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/terra-extra-virgin-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:47.822933
190,Seoudi Supermarket,"Afia Plus Corn Oil, + Osra Free Sugar",229.45,,EGP,Afia,Corn Oil,Oil,Corn Oil,2.2,L,https://seoudisupermarket.com/en/afia-plus-corn-oil-2-2-liter-osra-free-sugar-1-kg,Out of Stock,,2026-09-14 18:21:47.823941
191,Seoudi Supermarket,Borges Canola Oil,199.95,,EGP,Borges,Canola Oil,Oil,Canola Oil,1.0,L,https://seoudisupermarket.com/en/borges-canola-oil-1-liter,Out of Stock,,2026-09-14 18:21:47.823941
192,Seoudi Supermarket,RS Olive Oil,709.95,,EGP,RS,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/rs-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.824939
193,Seoudi Supermarket,Monini GranFruttato Extra Virgin Olive Oil,816.45,,EGP,Monini,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/monini-granfruttato-extra-virgin-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.824939
194,Seoudi Supermarket,El Mazraa Flax Oil,86.75,,EGP,El Mazraa,Flaxseed Oil,Oil,Flaxseed Oil,250.0,ml,https://seoudisupermarket.com/en/el-mazraa-flax-oil-250-ml,Out of Stock,,2026-09-14 18:21:47.825939
195,Seoudi Supermarket,Illada Kalamata Olive Oil Squeeze,479.95,687.45,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/illada-kalamata-olive-oil-squeeze-500-ml,Out of Stock,,2026-09-14 18:21:47.826940,30.0
196,Seoudi Supermarket,iliada Extra Virgin Light Olive Oil,687.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/iliada-extra-virgin-lite-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:47.826940
197,Seoudi Supermarket,Afia Sunflower Oil,173.95,,EGP,Afia,Sunflower Oil,Oil,Sunflower Oil,1.6,L,https://seoudisupermarket.com/en/afia-sunflower-oil-1-6-liter,Out of Stock,,2026-09-14 18:21:47.827938
198,Seoudi Supermarket,Karma Foods Pure Virgin Olive Oil,144.95,,EGP,Karma Foods,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/karma-foods-pure-virgin-olive-oil-250-ml,Out of Stock,,2026-09-14 18:21:47.827938
199,Seoudi Supermarket,Mafaza Olive Oil with Basil,239.95,272.45,EGP,Mafaza,Olive Oil,Oil,Olive Oil,250.0,ml,https://seoudisupermarket.com/en/mafaza-olive-oil-with-basil-250-ml,Out of Stock,,2026-09-14 18:21:47.828939,12.0
200,Seoudi Supermarket,Afia Corn Oil,73.95,,EGP,Afia,Corn Oil,Oil,Corn Oil,800.0,ml,https://seoudisupermarket.com/en/afia-corn-oil-800-ml,Out of Stock,,2026-09-14 18:21:55.751278
201,Seoudi Supermarket,Karma Natural Chili Oil,229.95,,EGP,Karma,Chili Oil,Oil,Chili Oil,250.0,ml,https://seoudisupermarket.com/en/karma-natural-chili-oil-250-ml,Out of Stock,,2026-09-14 18:21:55.751278
202,Seoudi Supermarket,Borges Extra Virgin Olive Oil,704.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,750.0,ml,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-750-ml,Out of Stock,,2026-09-14 18:21:55.752278
203,Seoudi Supermarket,Borges Extra Virgin Olive Oil,469.95,,EGP,Borges,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:55.753278
204,Seoudi Supermarket,City Oil Mixed Oil for Cooking & Frying,43.25,,EGP,,Mixed Oil,Oil,Mixed Oil,600.0,ml,https://seoudisupermarket.com/en/city-oil-mixed-oil-600-ml,Out of Stock,,2026-09-14 18:21:55.753278
205,Seoudi Supermarket,Iliada Lakonia Olive Oil,593.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/iliada-lakonia-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:55.754278
206,Seoudi Supermarket,iliada Extra Virgin Olive Oil,687.95,,EGP,Iliada,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/%D8%A7%D9%84%D9%8A%D8%A7%D8%AF%D8%A7-%D8%AC%D9%88%D9%84%D8%AF-%D8%B3%D9%8A%D8%AA%D9%8A%D8%A7-%D8%A7%D9%83%D8%B3%D8%AA%D8%B1%D8%A7-500%D9%85%D9%84-5201043113022,Out of Stock,,2026-09-14 18:21:55.755277
207,Seoudi Supermarket,Shahd Sunflower Oil,162.93,,EGP,Shahd,Sunflower Oil,Oil,Sunflower Oil,1.5,L,https://seoudisupermarket.com/en/shahd-sunflower-oil-1-5-liters,Out of Stock,,2026-09-14 18:21:55.755277
208,Seoudi Supermarket,Terra Organic Olive Oil,589.95,,EGP,Terra,Olive Oil,Oil,Olive Oil,500.0,ml,https://seoudisupermarket.com/en/terra-organic-olive-oil-500-ml,Out of Stock,,2026-09-14 18:21:55.756278
