scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
91,Seoudi Supermarket,Al Doha Oat Pasta,84.95,,EGP,Al Doha,Oat Pasta,Pasta,Specialty Pasta,400,g,https://seoudisupermarket.com/en/al-doha-oat-pasta-400-g,In Stock,,2026-09-14 18:35:31.803071
92,Seoudi Supermarket,Al Doha Lentile Pasta,84.95,,EGP,Al Doha,Lentil Pasta,Pasta,Specialty Pasta,400,g,https://seoudisupermarket.com/en/al-doha-lentil-pasta-400-g,In Stock,,2026-09-14 18:35:31.804073
93,Seoudi Supermarket,Al Doha Vegetables Pasta,84.95,,EGP,Al Doha,Vegetable Pasta,Pasta,Specialty Pasta,400,g,https://seoudisupermarket.com/en/al-doha-vegetables-pasta-400-g,In Stock,,2026-09-14 18:35:31.805070
94,Seoudi Supermarket,Delicia Masreya Fusilli Pasta,24.95,,EGP,Delicia Masreya,Fusilli,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/delicia-masreya-fusilli-pasta-500-g,In Stock,,2026-09-14 18:35:31.806072
95,Seoudi Supermarket,Delicia Masreya Rings Pasta,24.95,,EGP,Delicia Masreya,Rings,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/delicia-masreya-rings-pasta-500-g,In Stock,,2026-09-14 18:35:31.807072
96,Seoudi Supermarket,Delicia Masreya Snails Pasta,24.95,,EGP,Delicia Masreya,Snails,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/delicia-masreya-snails-pasta-500-g,In Stock,,2026-09-14 18:35:31.807072
97,Seoudi Supermarket,Delicia Masreya Small Rings Pasta,24.95,,EGP,Delicia Masreya,Rings,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/delicia-masreya-small-rings-pasta-500-g,In Stock,,2026-09-14 18:35:31.808072
98,Seoudi Supermarket,Al Doha Adventure Pasta,23.75,,EGP,Al Doha,Other Pasta,Pasta,Regular Pasta,250,g,https://seoudisupermarket.com/en/al-doha-adventure-pasta-250-g,In Stock,,2026-09-14 18:35:31.809073
99,Seoudi Supermarket,Al Doha Mini Chef Little Shells Pasta,23.75,,EGP,Al Doha,Shells,Pasta,Regular Pasta,250,g,https://seoudisupermarket.com/en/al-doha-mini-chef-shells-pasta-250-g,In Stock,,2026-09-14 18:35:31.810073
100,Seoudi Supermarket,Al Doha Farfalle Pasta,23.75,,EGP,Al Doha,Farfalle,Pasta,Regular Pasta,250,g,https://seoudisupermarket.com/en/al-doha-farfalle-pasta-250-g,In Stock,,2026-09-14 18:35:31.811070
101,Seoudi Supermarket,Al Doha Fairy Tale Pasta,23.75,,EGP,Al Doha,Other Pasta,Pasta,Regular Pasta,250,g,https://seoudisupermarket.com/en/al-doha-fairy-tale-pasta-250-g,In Stock,,2026-09-14 18:35:39.724973
102,Seoudi Supermarket,Hawaa Mini Penne Pasta,15.25,,EGP,Hawaa,Penne,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/hawaa-mini-penne-pasta-400-g,In Stock,,2026-09-14 18:35:39.726971
103,Seoudi Supermarket,Hawaa Shell Pasta,15.25,,EGP,Hawaa,Shells,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/hawaa-shell-pasta-400-g,In Stock,,2026-09-14 18:35:39.727971
104,Seoudi Supermarket,Hawaa Fusilli Pasta,15.25,,EGP,Hawaa,Fusilli,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/hawaa-fusilli-pasta-400-g,In Stock,,2026-09-14 18:35:39.728970
105,Seoudi Supermarket,Venecia Risoni,20.45,,EGP,"Venecia ",Risoni,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/venecia-risoni-400-g,In Stock,,2026-09-14 18:35:39.729974
106,Seoudi Supermarket,Venecia Small Rings Pasta,20.45,,EGP,"Venecia ",Rings,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/venecia-small-rings-pasta-400-g,In Stock,,2026-09-14 18:35:39.730972
107,Seoudi Supermarket,Venecia Spaghetti Pasta,20.45,,EGP,"Venecia ",Spaghetti,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/venecia-spaghetti-pasta-400-g,In Stock,,2026-09-14 18:35:39.731973
108,Seoudi Supermarket,Venecia Elbow Pasta,20.45,,EGP,"Venecia ",Elbows,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/venecia-elbow-pasta-400-g,In Stock,,2026-09-14 18:35:39.732973
109,Seoudi Supermarket,Venecia Vermicelli,20.45,,EGP,"Venecia ",Vermicelli,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/venecia-vermicelli-400-g,In Stock,,2026-09-14 18:35:39.734971
110,Seoudi Supermarket,El Maleka Penne Pasta,35.0,,EGP,El Maleka,Penne,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/el-maleka-penne-pasta-1-kg,In Stock,,2026-09-14 18:35:39.735971
111,Seoudi Supermarket,El Maleka Big Rings Pasta,35.0,,EGP,El Maleka,Rings,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/el-maleka-big-rings-pasta-1-kg,In Stock,,2026-09-14 18:35:39.736974
