scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
42,Seoudi Supermarket,Noura Buffalo Butter,385,,EGP,,Ghee & Butter,Ghee & Butter,Ghee,1.0,kg,https://seoudisupermarket.com/en/noura-buffalo-butter-1-kg,Out of Stock,,2026-09-14 18:52:09.237803
43,Seoudi Supermarket,Pam Original Butter Spray - 170 g,379.95,,EGP,Pam,Ghee & Butter,Ghee & Butter,Ghee,170.0,g,https://seoudisupermarket.com/en/pam-original-butter-spray-170-g,Out of Stock,,2026-09-14 18:52:09.238804
44,Seoudi Supermarket,Rotana Natural Unsalted Butter - 400 g,349.95,,EGP,"Rotana ",Ghee & Butter,Ghee & Butter,Ghee,400.0,g,https://seoudisupermarket.com/en/rotana-natural-unsalted-butter-400-g,Out of Stock,,2026-09-14 18:52:09.239802
45,Seoudi Supermarket,Almarai Pure Butter Ghee - 400 g,268.75,,EGP,Almarai,Ghee & Butter,Ghee & Butter,Ghee,400.0,g,https://seoudisupermarket.com/en/almarai-pure-butter-ghee-400-g,Out of Stock,,2026-09-14 18:52:09.240802
46,Seoudi Supermarket,West Gold New Zealand Unsalted Butter - 1 Kg,510,,EGP,Westgold,Ghee & Butter,Ghee & Butter,Ghee,1.0,Kg,https://seoudisupermarket.com/en/west-gold-new-zealand-unsalted-butter-1-kg,Out of Stock,,2026-09-14 18:52:09.240802
47,Seoudi Supermarket,Le Gall Unsalted Matured Cream Butter - 500 g,505,,EGP,Le Gall,Ghee & Butter,Ghee & Butter,Ghee,500.0,g,https://seoudisupermarket.com/en/le-gall-unsalted-matured-cream-butter-500-g,Out of Stock,,2026-09-14 18:52:09.242803
48,Seoudi Supermarket,Westgold Unsalted New Zealand Butter - 250 g,137.5,,EGP,Westgold,Ghee & Butter,Ghee & Butter,Ghee,250.0,g,https://seoudisupermarket.com/en/westgold-unsalted-new-zealand-butter-250-g,Out of Stock,,2026-09-14 18:52:09.242803
49,Seoudi Supermarket,Kout El Qoloob White Ghee - 650 g,76.95,,EGP,Kout El Qoloob,Ghee & Butter,Ghee & Butter,Vegetable Ghee,650.0,g,https://seoudisupermarket.com/en/kout-el-qoloob-white-ghee-650-g,In Stock,,2026-09-14 18:52:20.678401
50,Seoudi Supermarket,Crystal White Ghee - 1500 g,181,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1500.0,g,https://seoudisupermarket.com/en/crystal-white-ghee-1500-g,In Stock,,2026-09-14 18:52:20.679401
51,Seoudi Supermarket,Crystal Golden Vegetable Ghee - 1500 g,181,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1500.0,g,https://seoudisupermarket.com/en/crystal-golden-vegetable-ghee-1500-g,In Stock,,2026-09-14 18:52:20.680400
52,Seoudi Supermarket,Fern Pure Butter Ghee,834.95,,EGP,Fern,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.4,kg,https://seoudisupermarket.com/en/fern-pure-butter-ghee-1-4-kg,In Stock,,2026-09-14 18:52:20.681401
53,Seoudi Supermarket,Fern Pure Butter Ghee,1068,,EGP,Fern,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.8,kg,https://seoudisupermarket.com/en/fern-pure-butter-ghee-1-8-kg,In Stock,,2026-09-14 18:52:20.682398
54,Seoudi Supermarket,Fern Pure Butter Ghee - 450 g,274.45,,EGP,Fern,Ghee & Butter,Ghee & Butter,Vegetable Ghee,450.0,g,https://seoudisupermarket.com/en/fern-pure-butter-ghee-450-g,In Stock,,2026-09-14 18:52:20.683401
55,Seoudi Supermarket,Fern Natural Ghee - 700 g,420.75,,EGP,Fern,Ghee & Butter,Ghee & Butter,Vegetable Ghee,700.0,g,https://seoudisupermarket.com/en/fern-natural-ghee-700-g,In Stock,,2026-09-14 18:52:20.684401
56,Seoudi Supermarket,Crystal Mix Ghee - 1 kg + Can,139.95,,EGP,Crystal,Ghee & Butter,Ghee & Butter,Vegetable Ghee,1.0,kg,https://seoudisupermarket.com/en/crystal-mix-ghee-1-kg-can,In Stock,,2026-09-14 18:52:20.685401
57,Seoudi Supermarket,Fern Mixed Butter,85.5,,EGP,Fern,Ghee & Butter,Ghee & Butter,Vegetable Ghee,500.0,g,https://seoudisupermarket.com/en/fern-mixed-butter-500-g,In Stock,,2026-09-14 18:52:20.686400
