scrape_id,store,product_name,brand,current_price,original_price,currency,product_type,category,subcategory,weight_value,weight_unit,discount,product_url,availability,scraped_at
1417,Seoudi Supermarket,Agnesi Farfalle Pasta N46,Agnesi,179.95,,EGP,Farfalle,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/agnesi-farfalle-pasta-n46-500-g,Out of Stock,9/14/2026 18:35
1418,Seoudi Supermarket,Pastazara Farfalle N.31,Pastazara,123.45,,EGP,Farfalle,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-farfalle-n-31-500-g,Out of Stock,9/14/2026 18:35
1419,Seoudi Supermarket,Garofalo Farfalle Pasta,Garofalo,144.95,,EGP,Farfalle,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-farfalle-pasta-500-g,Out of Stock,9/14/2026 18:35
1420,Seoudi Supermarket,Pastazara Risoni N.22,Pastazara,129.95,,EGP,Risoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-risoni-n-22-500-g,Out of Stock,9/14/2026 18:35
1421,Seoudi Supermarket,Pastazara Shells Pasta N.56,Pastazara,123.45,,EGP,Shells,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-shells-pasta-n-56-500-g,Out of Stock,9/14/2026 18:35
1422,Seoudi Supermarket,Pastazara Rigatoni N.43,Pastazara,123.45,,EGP,Rigatoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-rigatoni-n-43-500-g,Out of Stock,9/14/2026 18:35
1423,Seoudi Supermarket,Pastazara Tagliatelle Pasta N.13,Pastazara,123.45,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-tagliatelle-pasta-n-13-500-g,Out of Stock,9/14/2026 18:35
1424,Seoudi Supermarket,Agnesi Cannelloni,Agnesi,179.95,,EGP,Cannelloni,Pasta,Filled / Tube Pasta,250,g,,https://seoudisupermarket.com/en/agnesi-cannelloni-250-g,Out of Stock,9/14/2026 18:35
1425,Seoudi Supermarket,Agnesi Linguine Pasta Number 10,Agnesi,179.95,,EGP,Linguine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/agnesi-linguine-pasta-number-10-500-g,Out of Stock,9/14/2026 18:35
1426,Seoudi Supermarket,Garofalo Rigatoni Pasta,Garofalo,144.95,,EGP,Rigatoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-rigatoni-pasta-500-g,Out of Stock,9/14/2026 18:35
1427,Seoudi Supermarket,Agnesi Rigatoni Pasta,Agnesi,179.95,,EGP,Rigatoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/agnesi-rigatoni-pasta-500-g,Out of Stock,9/14/2026 18:35
1428,Seoudi Supermarket,Garofalo Tagliatelle Pasta,Garofalo,159.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-tagliatelle-pasta-500-g,Out of Stock,9/14/2026 18:35
1429,Seoudi Supermarket,Agnesi Fettuccine Pasta,Agnesi,179.95,,EGP,Fettuccine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/agnesi-fettuccine-pasta-500-g,Out of Stock,9/14/2026 18:35
1430,Seoudi Supermarket,Garofalo Fettucce Pasta,Garofalo,144.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-fettucce-pasta-500-g,Out of Stock,9/14/2026 18:35
1431,Seoudi Supermarket,Garofalo Linguine Pasta,Garofalo,144.95,,EGP,Linguine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-linguine-pasta-500-g,Out of Stock,9/14/2026 18:35
1432,Seoudi Supermarket,De Cecco Fettuccine Pasta,De Cecco,174.95,,EGP,Fettuccine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/de-cecco-fettuccine-pasta-500-g,Out of Stock,9/14/2026 18:35
1433,Seoudi Supermarket,De Cecco Pappardelle Pasta,De Cecco,174.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/de-cecco-pappardelle-pasta-500-g,Out of Stock,9/14/2026 18:35
1434,Seoudi Supermarket,Liguori Tagliatelle Pasta,Liguori,239.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-tagliatelle-pasta-500-g,Out of Stock,9/14/2026 18:35
1435,Seoudi Supermarket,Liguori Chifferini Pasta,Liguori,187.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-chifferini-pasta-500-g,Out of Stock,9/14/2026 18:35
1436,Seoudi Supermarket,Maltagliati Linguine Pasta,Maltagliati,139.95,,EGP,Linguine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/maltagliati-linguine-pasta-500-g,Out of Stock,9/14/2026 18:35
1437,Seoudi Supermarket,Granoro Farfalloni Pasta,Granoro,128.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/granoro-farfalloni-pasta-500-g,Out of Stock,9/14/2026 18:35
1438,Seoudi Supermarket,Golden Breeze Mac & Cheese Smoked Cheese Pasta,Golden Breeze,79.95,,EGP,Mac & Cheese,Pasta,Ready Meal / Instant Pasta,200,g,,https://seoudisupermarket.com/en/golden-breeze-mac-and-cheese-smoked-cheese-pasta-250-g,Out of Stock,9/14/2026 18:35
1439,Seoudi Supermarket,Golden Breeze Mac & Cheese Ranch Sauce Pasta,Golden Breeze,79.95,,EGP,Mac & Cheese,Pasta,Ready Meal / Instant Pasta,200,g,,https://seoudisupermarket.com/en/golden-breeze-mac-and-cheese-ranch-sauce-pasta-250-g,Out of Stock,9/14/2026 18:35
1440,Seoudi Supermarket,Golden Breeze Mac & Cheese Sour Cream Pasta,Golden Breeze,79.95,,EGP,Mac & Cheese,Pasta,Ready Meal / Instant Pasta,200,g,,https://seoudisupermarket.com/en/golden-breeze-mac-and-cheese-sour-cream-pasta-250-g,Out of Stock,9/14/2026 18:35
1441,Seoudi Supermarket,Golden Breeze Mac & Cheese Four Cheese Pasta,Golden Breeze,79.95,,EGP,Mac & Cheese,Pasta,Ready Meal / Instant Pasta,200,g,,https://seoudisupermarket.com/en/golden-breeze-mac-and-cheese-four-cheese-pasta-250-g,Out of Stock,9/14/2026 18:35
1442,Seoudi Supermarket,Granoro Rigatoni Pasta,Granoro,116.95,,EGP,Rigatoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/granoro-rigatoni-pasta-500-g,Out of Stock,9/14/2026 18:35
1443,Seoudi Supermarket,Garofalo Gluten - Free Spaghetti,Garofalo,244.95,,EGP,Spaghetti,Pasta,Regular Pasta,400,g,,https://seoudisupermarket.com/en/garofalo-gluten-free-spaghetti-400-g,Out of Stock,9/14/2026 18:35
1444,Seoudi Supermarket,Liguori Gluten Free Penne Rigate,Liguori,279.95,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,400,g,,https://seoudisupermarket.com/en/liguori-gluten-free-penne-rigate-400-g,Out of Stock,9/14/2026 18:35
1445,Seoudi Supermarket,Lino Gluten - Free Oat Shells Pasta,Lino,69.95,84.95,EGP,Shells,Pasta,Regular Pasta,250,g,18,https://seoudisupermarket.com/en/lino-gluten-free-oat-rings-pasta-shells-250%E2%80%AFg,Out of Stock,9/14/2026 18:35
1446,Seoudi Supermarket,Pastazara Cannelloni Pasta,Pastazara,129.95,,EGP,Cannelloni,Pasta,Filled / Tube Pasta,250,g,,https://seoudisupermarket.com/en/pastazara-cannelloni-pasta-250-g,Out of Stock,9/14/2026 18:35
1447,Seoudi Supermarket,Batchelors Instant Mac and Cheese Pasta,Batchelors,154.95,,EGP,Mac & Cheese,Pasta,Ready Meal / Instant Pasta,99,g,,https://seoudisupermarket.com/en/batchelors-instant-mac-and-cheese-pasta-99-g,Out of Stock,9/14/2026 18:35
1448,Seoudi Supermarket,"Batchelors Instant Tomato, Onion & Herbs Pasta",Batchelors,154.95,,EGP,Other Pasta,Pasta,Regular Pasta,99,g,,https://seoudisupermarket.com/en/batchelors-instant-tomato-onion-and-herbs-pasta-99-g,Out of Stock,9/14/2026 18:35
1449,Seoudi Supermarket,Batchelors Instant Chicken & Mushroom Pasta,Batchelors,159.95,,EGP,Other Pasta,Pasta,Regular Pasta,99,g,,https://seoudisupermarket.com/en/batchelors-instant-chicken-and-mushroom-pasta-99-g,Out of Stock,9/14/2026 18:35
1450,Seoudi Supermarket,Maltagliati Rigatoni Pasta,Maltagliati,139.95,,EGP,Rigatoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/maltagliati-rigatoni-pasta-500-g,Out of Stock,9/14/2026 18:35
1451,Seoudi Supermarket,Maltagliati Spaghetti Pasta,Maltagliati,139.95,,EGP,Spaghetti,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/maltagliati-spaghetti-pasta-500-g,Out of Stock,9/14/2026 18:35
1452,Seoudi Supermarket,Garofalo Cannelloni Pasta,Garofalo,144.95,,EGP,Cannelloni,Pasta,Filled / Tube Pasta,250,g,,https://seoudisupermarket.com/en/garofalo-cannelloni-pasta-250-g,Out of Stock,9/14/2026 18:35
1453,Seoudi Supermarket,Kayy Oat Pasta with Pesto,Kayy,59.95,,EGP,Oat Pasta,Pasta,Specialty Pasta,300,g,,https://seoudisupermarket.com/en/kayy-oat-pasta-with-pesto-300-g,Out of Stock,9/14/2026 18:35
1454,Seoudi Supermarket,Lino Gluten - Free Oat Pasta Risoni,Lino,69.95,84.95,EGP,Oat Pasta,Pasta,Specialty Pasta,250,g,18,https://seoudisupermarket.com/en/lino-gluten-free-oat-pasta-risoni-250-g,Out of Stock,9/14/2026 18:36
1455,Seoudi Supermarket,Lino Gluten - Free Oat Pasta Large Rings,Lino,69.95,84.95,EGP,Oat Pasta,Pasta,Specialty Pasta,250,g,18,https://seoudisupermarket.com/en/lino-gluten-free-oat-pasta-large-rings-250-g,Out of Stock,9/14/2026 18:36
1456,Seoudi Supermarket,Lino Oat Penne Pasta,Lino,69.95,84.95,EGP,Penne,Pasta,Regular Pasta,250,g,18,https://seoudisupermarket.com/en/lino-oat-penne-pasta-250-g,Out of Stock,9/14/2026 18:36
1457,Seoudi Supermarket,Wasaya Risoni Pasta,Wasaya,9.95,,EGP,Risoni,Pasta,Regular Pasta,300,g,,https://seoudisupermarket.com/en/wasaya-risoni-pasta-300-g,Out of Stock,9/14/2026 18:36
1458,Seoudi Supermarket,Wasaya Elbows Pasta,Wasaya,9.95,,EGP,Elbows,Pasta,Regular Pasta,300,g,,https://seoudisupermarket.com/en/wasaya-elbows-pasta-300-g,Out of Stock,9/14/2026 18:36
1459,Seoudi Supermarket,Wasaya Small Rings Pasta,Wasaya,9.95,,EGP,Rings,Pasta,Regular Pasta,300,g,,https://seoudisupermarket.com/en/wasaya-small-rings-pasta-300-g,Out of Stock,9/14/2026 18:36
1460,Seoudi Supermarket,Pastazara Spaghetti,Pastazara,136.95,,EGP,Spaghetti,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-spaghetti-500-g,Out of Stock,9/14/2026 18:36
1461,Seoudi Supermarket,Pastazara Mezze Maniche Pasta,Pastazara,123.45,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-mezze-maniche-pasta-500-g,Out of Stock,9/14/2026 18:36
1462,Seoudi Supermarket,Garofalo Macaroni Pasta,Garofalo,144.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-macaroni-pasta-500-g,Out of Stock,9/14/2026 18:36
1463,Seoudi Supermarket,Riscossa Gluten Free Fusilli Pasta,Riscossa,454.95,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,340,g,,https://seoudisupermarket.com/en/%D8%B1%D9%8A%D8%B3%D9%83%D9%88%D8%B3%D8%A7-%D9%81%D9%8A%D9%88%D8%B2%D9%8A%D9%84%D9%84%D9%89-%D8%AC%D9%84%D9%88%D8%AA%D9%86-%D9%81%D8%B1%D9%89340%D8%AC,Out of Stock,9/14/2026 18:36
1464,Seoudi Supermarket,Pastazara Lumaconi Pasta,Pastazara,123.45,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-lumaconi-pasta-500-g,Out of Stock,9/14/2026 18:36
1465,Seoudi Supermarket,Pastazara Assorted Shapes Pasta,Pastazara,123.45,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-assorted-shapes-pasta-500-g,Out of Stock,9/14/2026 18:36
1466,Seoudi Supermarket,Pastazara Fusilli Pasta,Pastazara,136.95,,EGP,Fusilli,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-fusilli-pasta-500-g,Out of Stock,9/14/2026 18:36
1467,Seoudi Supermarket,Pastazara Rigate Pasta,Pastazara,136.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-rigate-pasta-500-g,Out of Stock,9/14/2026 18:36
1468,Seoudi Supermarket,Delicia Masreya Risoni,Delicia Masreya,24.95,,EGP,Risoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/delicia-masreya-risoni-500-g,Out of Stock,9/14/2026 18:36
1469,Seoudi Supermarket,Delicia Masreya Vermicelli,Delicia Masreya,24.95,,EGP,Vermicelli,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/delicia-masreya-vermicelli-500-g,Out of Stock,9/14/2026 18:36
1470,Seoudi Supermarket,Wasaya Vermicelli,,9.95,,EGP,Vermicelli,Pasta,Regular Pasta,300,g,,https://seoudisupermarket.com/en/wasaya-vermicelli-300-g,Out of Stock,9/14/2026 18:36
1471,Seoudi Supermarket,De Cecco Penne Rigate Pasta,De Cecco,159.95,,EGP,Penne,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/de-cecco-penne-rigate-pasta-500-g,Out of Stock,9/14/2026 18:36
1472,Seoudi Supermarket,De Cecco Rigatoni Pasta,De Cecco,144.95,159.95,EGP,Rigatoni,Pasta,Regular Pasta,500,g,9,https://seoudisupermarket.com/en/de-cecco-rigatoni-pasta-500-g,Out of Stock,9/14/2026 18:36
1473,Seoudi Supermarket,De Cecco Spaghetti Pasta,De Cecco,144.95,159.95,EGP,Spaghetti,Pasta,Regular Pasta,500,g,9,https://seoudisupermarket.com/en/de-cecco-spaghetti-pasta-500-g,Out of Stock,9/14/2026 18:36
1474,Seoudi Supermarket,De Cecco Linguine Pasta,De Cecco,144.95,159.95,EGP,Linguine,Pasta,Regular Pasta,500,g,9,https://seoudisupermarket.com/en/de-cecco-linguine-pasta-500-g,Out of Stock,9/14/2026 18:36
1475,Seoudi Supermarket,Basata Small Rings Pasta,,29.95,,EGP,Rings,Pasta,Regular Pasta,1,kg,,https://seoudisupermarket.com/en/basata-small-rings-pasta-1-kg,Out of Stock,9/14/2026 18:36
1476,Seoudi Supermarket,Liguori Rigatoni Pasta,Liguori,199.95,,EGP,Rigatoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-rigatoni-pasta-500-g,Out of Stock,9/14/2026 18:36
1477,Seoudi Supermarket,Stefano Rigatte Organic Penne Pasta,,144.95,,EGP,Penne,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/stefano-rigatte-organic-penne-pasta-500-g,Out of Stock,9/14/2026 18:36
1478,Seoudi Supermarket,Liguori Brown Farfelle Pasta,Liguori,194.95,,EGP,Farfalle,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-brown-farfelle-pasta-500-g,Out of Stock,9/14/2026 18:36
1479,Seoudi Supermarket,Pastazara Penne Pasta,Pastazara,123.45,,EGP,Penne,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-penne-pasta-500-g,Out of Stock,9/14/2026 18:36
1480,Seoudi Supermarket,Pastazara Fettuccine N205,Pastazara,169.95,,EGP,Fettuccine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-fettuccine-n205-500-g,Out of Stock,9/14/2026 18:36
1481,Seoudi Supermarket,Lametna Big Rings Pasta,Lametna,26.95,,EGP,Rings,Pasta,Regular Pasta,1,kg,,https://seoudisupermarket.com/en/lametna-big-rings-pasta-1-kg,Out of Stock,9/14/2026 18:36
1482,Seoudi Supermarket,Regina Linguini Pasta,Regina,30.75,,EGP,Linguine,Pasta,Regular Pasta,400,g,,https://seoudisupermarket.com/en/regina-linguini-pasta-400-g,Out of Stock,9/14/2026 18:36
1483,Seoudi Supermarket,"Regina Vermicelli, 1 mm",Regina,30.75,,EGP,Vermicelli,Pasta,Regular Pasta,400,g,,https://seoudisupermarket.com/en/regina-vermicelli-1-mm-400-g,Out of Stock,9/14/2026 18:36
1484,Seoudi Supermarket,Regina Small Rings Pasta,Regina,30.75,,EGP,Rings,Pasta,Regular Pasta,400,g,,https://seoudisupermarket.com/en/regina-small-rings-pasta-400-g,Out of Stock,9/14/2026 18:36
1485,Seoudi Supermarket,Regina Penne Pasta,Regina,30.75,,EGP,Penne,Pasta,Regular Pasta,400,g,,https://seoudisupermarket.com/en/regina-penne-pasta-400-g,Out of Stock,9/14/2026 18:36
1486,Seoudi Supermarket,Regina Fusilli Pasta,Regina,30.75,,EGP,Fusilli,Pasta,Regular Pasta,400,g,,https://seoudisupermarket.com/en/regina-fusilli-pasta-400-g,Out of Stock,9/14/2026 18:36
1487,Seoudi Supermarket,Lametna Small Rings Pasta,Lametna,26.95,,EGP,Rings,Pasta,Regular Pasta,1,kg,,https://seoudisupermarket.com/en/lametna-small-rings-pasta-1-kg,Out of Stock,9/14/2026 18:36
1488,Seoudi Supermarket,Lametna Penne Pasta,Lametna,26.95,,EGP,Penne,Pasta,Regular Pasta,1,kg,,https://seoudisupermarket.com/en/lametna-penne-pasta-1-kg,Out of Stock,9/14/2026 18:36
1489,Seoudi Supermarket,Lite Bite Gluten Free Penne Pasta,Lite Bite,64.45,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,250,g,,https://seoudisupermarket.com/en/lite-bite-gluten-free-penne-pasta-250-g,Out of Stock,9/14/2026 18:36
1490,Seoudi Supermarket,Lite Bite Gluten Free Vermicelli,Lite Bite,64.45,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,250,g,,https://seoudisupermarket.com/en/lite-bite-gluten-free-vermicelli-250-g,Out of Stock,9/14/2026 18:36
1491,Seoudi Supermarket,Lite Bite Gluten Free Rings Pasta,Lite Bite,64.45,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,250,g,,https://seoudisupermarket.com/en/lite-bite-gluten-free-rings-pasta-250-g,Out of Stock,9/14/2026 18:36
1492,Seoudi Supermarket,Lite Bite Spinach Fusilli Pasta,Lite Bite,63.95,,EGP,Fusilli,Pasta,Regular Pasta,250,g,,https://seoudisupermarket.com/en/lite-bite-spinach-fusilli-pasta-250-g,Out of Stock,9/14/2026 18:36
1493,Seoudi Supermarket,Lite Bite Red Lentil Spaghetti Pasta,Lite Bite,63.95,,EGP,Spaghetti,Pasta,Regular Pasta,250,g,,https://seoudisupermarket.com/en/lite-bite-red-lentil-spaghetti-pasta-250-g,Out of Stock,9/14/2026 18:36
1494,Seoudi Supermarket,Lite Bite Chickpea Penne Pasta,Lite Bite,63.95,,EGP,Penne,Pasta,Regular Pasta,250,g,,https://seoudisupermarket.com/en/lite-bite-chickpea-penne-pasta-250-g,Out of Stock,9/14/2026 18:36
1495,Seoudi Supermarket,Barilla Linguine Pasta n.13,Barilla,174.95,,EGP,Linguine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/barilla-linguine-pasta-n-13-500-g,Out of Stock,9/14/2026 18:36
1496,Seoudi Supermarket,Barilla Rigatoni Pasta,Barilla,174.95,,EGP,Rigatoni,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/barilla-rigatoni-pasta-500-g,Out of Stock,9/14/2026 18:36
1497,Seoudi Supermarket,Pastazara Tagliatelle Pasta N204,Pastazara,169.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-tagliatelle-pasta-n204-500-g,Out of Stock,9/14/2026 18:36
1498,Seoudi Supermarket,Pastazara Fidellini Pasta N100,Pastazara,169.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-fidellini-pasta-n100-500-g,Out of Stock,9/14/2026 18:36
1499,Seoudi Supermarket,Pastazara Spaghetti Bucatini N7,Pastazara,144.95,,EGP,Spaghetti,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/pastazara-spaghetti-bucatini-n7-500-g,Out of Stock,9/14/2026 18:36
1500,Seoudi Supermarket,Ankara Big Farfalle Pasta,Ankara,34.95,37.95,EGP,Farfalle,Pasta,Regular Pasta,400,g,8,https://seoudisupermarket.com/en/ankara-big-farfalle-pasta-400-g,Out of Stock,9/14/2026 18:36
1501,Seoudi Supermarket,Barilla Gluten Free Penne Pasta,Barilla,399.95,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,400,g,,https://seoudisupermarket.com/en/barilla-gluten-free-penne-pasta-400-g,Out of Stock,9/14/2026 18:36
1502,Seoudi Supermarket,Dobella Fusilli Oat Pasta,Dobella,119.95,,EGP,Oat Pasta,Pasta,Specialty Pasta,400,g,,https://seoudisupermarket.com/en/dobella-fusilli-oat-pasta-400-g,Out of Stock,9/14/2026 18:36
1503,Seoudi Supermarket,Dobella Penne Oat Pasta,Dobella,119.95,,EGP,Oat Pasta,Pasta,Specialty Pasta,400,g,,https://seoudisupermarket.com/en/dobella-penne-oat-pasta-400-g,Out of Stock,9/14/2026 18:36
1504,Seoudi Supermarket,Riscossa Fettuccine Pasta,Riscossa,304.95,,EGP,Fettuccine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/riscossa-fettuccine-pasta-500-g,Out of Stock,9/14/2026 18:36
1505,Seoudi Supermarket,Barilla Gluten Free Spaghetti Pasta N5,Barilla,399.95,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,400,g,,https://seoudisupermarket.com/en/barilla-gluten-free-spaghetti-pasta-n5-400-g,Out of Stock,9/14/2026 18:36
1506,Seoudi Supermarket,Mega Gluten Free Small Rings,Mega,68.95,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,350,g,,https://seoudisupermarket.com/en/mega-gluten-free-small-rings-350-g,Out of Stock,9/14/2026 18:36
1507,Seoudi Supermarket,Riscossa Spaghetti Pasta N2,Riscossa,189.95,,EGP,Spaghetti,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/riscossa-spaghetti-pasta-n2-500-g,Out of Stock,9/14/2026 18:36
1508,Seoudi Supermarket,Delicia Masreya Macaroni Pasta,Delicia Masreya,21.45,,EGP,Other Pasta,Pasta,Regular Pasta,350,g,,https://seoudisupermarket.com/en/delicia-masreya-macaroni-pasta-350-g,Out of Stock,9/14/2026 18:36
1509,Seoudi Supermarket,Riscossa Farfalle Pasta,Riscossa,199.95,,EGP,Farfalle,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/riscossa-farfalle-pasta-500-g,Out of Stock,9/14/2026 18:36
1510,Seoudi Supermarket,Riscossa Cannelloni Pasta,Riscossa,174.95,,EGP,Cannelloni,Pasta,Filled / Tube Pasta,250,g,,https://seoudisupermarket.com/en/riscossa-cannelloni-pasta-250-g,Out of Stock,9/14/2026 18:36
1511,Seoudi Supermarket,Riscossa Lasagna Pasta with Egg,Riscossa,269.95,,EGP,Lasagna,Pasta,Lasagna,500,g,,https://seoudisupermarket.com/en/riscossa-lasagna-pasta-with-egg-500-g,Out of Stock,9/14/2026 18:36
1512,Seoudi Supermarket,Riscossa Fusilli Pasta,Riscossa,174.95,,EGP,Fusilli,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/riscossa-fusilli-pasta-500-g,Out of Stock,9/14/2026 18:36
1513,Seoudi Supermarket,Riscossa Spaghetti Pasta,Riscossa,579.95,,EGP,Spaghetti,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/riscossa-spaghetti-pasta-500-g,Out of Stock,9/14/2026 18:36
1514,Seoudi Supermarket,Riscossa Gluten Free Spaghetti Pasta,Riscossa,454.95,,EGP,Gluten-Free Pasta,Pasta,Specialty Pasta,400,g,,https://seoudisupermarket.com/en/%D8%B1%D9%8A%D8%B3%D9%83%D9%88%D8%B3%D8%A7-%D8%A7%D8%B3%D8%A8%D8%A7%D8%AC%D8%AA%D9%89-%D8%AC%D9%84%D9%88%D8%AA%D9%86-%D9%81%D8%B1%D9%89-400%D8%AC-022172902920,Out of Stock,9/14/2026 18:36
1515,Seoudi Supermarket,Delicia Masreya Spaghetti Pasta,Delicia Masreya,24.95,,EGP,Spaghetti,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/delicia-masreya-spaghetti-pasta-500-g,Out of Stock,9/14/2026 18:36
1516,Seoudi Supermarket,Garofalo Capellini Pasta,Garofalo,144.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-capellini-pasta-500-g,Out of Stock,9/14/2026 18:36
1517,Seoudi Supermarket,Garofalo Gnocchi Pasta,Garofalo,144.95,,EGP,Other Pasta,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-gnocchi-pasta-500-g,Out of Stock,9/14/2026 18:36
1518,Seoudi Supermarket,Garofalo Farfalle Pasta,Garofalo,154.95,,EGP,Farfalle,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/garofalo-farfalle-pasta-500g,Out of Stock,9/14/2026 18:36
1519,Seoudi Supermarket,Ankara Big Rings Pasta,Ankara,34.95,37.95,EGP,Rings,Pasta,Regular Pasta,400,g,8,https://seoudisupermarket.com/en/ankara-big-rings-pasta-400-g,Out of Stock,9/14/2026 18:36
1520,Seoudi Supermarket,Delicia Masreya Linguini Pasta,Delicia Masreya,24.95,,EGP,Linguine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/delicia-masreya-linguini-pasta-500-g,Out of Stock,9/14/2026 18:36
1521,Seoudi Supermarket,Liguori Brown Penne Pasta,Liguori,244.95,,EGP,Penne,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-brown-penne-pasta-500-g,Out of Stock,9/14/2026 18:36
1522,Seoudi Supermarket,Liguori Brown Spaghetti Pasta,Liguori,244.95,,EGP,Spaghetti,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-brown-spaghetti-pasta-500-g,Out of Stock,9/14/2026 18:36
1523,Seoudi Supermarket,Liguori Penne Pasta n.42,Liguori,187.95,,EGP,Penne,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-penne-pasta-n-42-500-g,Out of Stock,9/14/2026 18:36
1524,Seoudi Supermarket,Liguori Farfelle Pasta n.30,Liguori,187.95,,EGP,Farfalle,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-farfelle-pasta-n-30-500-g,Out of Stock,9/14/2026 18:36
1525,Seoudi Supermarket,Liguori Linguine Pasta n.7,Liguori,199.95,,EGP,Linguine,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-linguine-pasta-n-7-500-g,Out of Stock,9/14/2026 18:36
1526,Seoudi Supermarket,Liguori Vermicelli Pasta n.4,Liguori,187.95,,EGP,Vermicelli,Pasta,Regular Pasta,500,g,,https://seoudisupermarket.com/en/liguori-vermicelli-pasta-n-4-500-g,Out of Stock,9/14/2026 18:36
