scrape_id,store,product_name,current_price,brand,product_type,category,subcategory,weight_value,weight_unit,original_price,currency,product_url,availability,search_term_ar,scraped_at,discount
325,Seoudi Supermarket,El Maleka Melouky Vermicelli Pasta - 400 g,15 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/el-maleka-melouky-vermicelli-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.747306,
326,Seoudi Supermarket,El Maleka Melouky Risoni Pasta - 400 g,15 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/el-maleka-melouky-risoni-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.747306,
327,Seoudi Supermarket,El Maleka Melouky Spaghetti Pasta - 400 g,15 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/el-maleka-melouky-spaghetti-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.748306,
328,Seoudi Supermarket,Liguori Fusilli Pasta n.31 - 500 g,187.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-fusilli-pasta-n-31-500-g,Out of Stock,,2026-09-14 18:36:16.748306,
329,Seoudi Supermarket,Liguori Spaghetti Pasta n.2 - 500 g,187.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-spaghetti-pasta-n-2-500-g,Out of Stock,,2026-09-14 18:36:16.749306,
330,Seoudi Supermarket,Golden Mills Rigatoni Pasta - 500 g,67.45 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/golden-mills-rigatoni-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.749306,
331,Seoudi Supermarket,Delicia Masreya Penne Pasta - 500 g,24.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/delicia-masreya-penne-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.750306,
332,Seoudi Supermarket,Delicia Masreya Elbow Pasta - 500 g,24.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/delicia-masreya-elbow-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.751306,
333,Seoudi Supermarket,Delicia Masreya Shell Pasta - 500 g,24.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/delicia-masreya-shell-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.751306,
334,Seoudi Supermarket,Venecia Penne Pasta - 400 g,20.45 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/venecia-penne-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.752307,
335,Seoudi Supermarket,Venecia Rings Pasta - 400 g,20.45 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/venecia-rings-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.752307,
336,Seoudi Supermarket,Riscossa Spaghetti Pasta n.5 - 500 g,189.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/riscossa-spaghetti-pasta-n-5-500-g,Out of Stock,,2026-09-14 18:36:16.753306,
337,Seoudi Supermarket,Italiano Small Rings Pasta - 400 g,27 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/italiano-small-rings-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.753306,
338,Seoudi Supermarket,Lino Oat Spaghitti Pasta - 400 g,99.95 EGP,,,Pasta,,400,g,119.95 EGP,EGP,https://seoudisupermarket.com/en/lino-oat-spaghetti-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.754307,- 17%
339,Seoudi Supermarket,Regina Farfale Pasta - 400 g,30.75 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/regina-farfalle-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.755307,
340,Seoudi Supermarket,Delicia Masreya Spaghetti Pasta - 350 g,21.45 EGP,,,Pasta,,350,g,,EGP,https://seoudisupermarket.com/en/delicia-masreya-spaghetti-pasta-350-g,Out of Stock,,2026-09-14 18:36:16.755307,
